Subject,SubjectID,Corral,Subspecies,Sex,Age,Weight,Observation,Date,TimeofDay,Prox_event,Prox_duration,Close_event,Close_duration,Groom_event,Groom_duration,Dominance_tot,Submission_tot,Self_directed,Keck_actor,CSF_pg.mL,CSF_AVP_pg.mL,Plasma_pg.mL,Urine_pg.mL,Creatinine_mg.mL,uOT.Creatinine,DateOfCollection,GD_DOC,Blood_in_CSF,Plasma_Lysis
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_5,2014-02-28T00:00:00Z,Morning,11,5.234,8,6.083,1,3.75,0,0,2,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_6,2014-03-03T00:00:00Z,Morning,3,0.634,3,16.999,2,13.483,0,1,5,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_7,2014-03-04T00:00:00Z,Afternoon,14,6.134,5,6.215,1,1.967,0,3,3,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_8,2014-03-07T00:00:00Z,Afternoon,15,8.182,4,3.283,0,0,0,2,2,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_9,2014-03-09T00:00:00Z,Afternoon,2,4.131,0,0.7,0,0,0,2,1,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_10,2014-03-10T00:00:00Z,Morning,6,4.5,3,0.999,0,0,0,2,0,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_11,2014-03-11T00:00:00Z,Afternoon,6,9.218,2,0.333,1,0.066,0,9,8,6,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_12,2014-03-12T00:00:00Z,Morning,1,2.117,0,0,0,0,0,0,10,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Hippolyta,8P86,3,Hamadryas,Female,5.45,13.8,Hippolyta_13,2014-03-13T00:00:00Z,Morning,17,13.167,7,2.166,0,0,0,7,8,0,26.67,3.23,6.67,32.98,0.7,47.18,5/12/2014,115,Absent,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_1,2014-02-20T00:00:00Z,Afternoon,13,9.433,2,4.75,1,2.517,0,0,4,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_2,2014-02-23T00:00:00Z,Afternoon,3,2.466,0,2.15,0,0,0,1,1,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_3,2014-02-24T00:00:00Z,Morning,11,7.367,0,0,0,0,0,2,3,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_4,2014-02-25T00:00:00Z,Morning,9,4.783,4,8.832,3,4.134,0,16,3,4,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_5,2014-02-26T00:00:00Z,Afternoon,6,6.517,2,0.234,0,0,0,8,1,8,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_6,2014-02-28T00:00:00Z,Afternoon,10,6.584,3,4.15,3,2.616,0,1,1,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_7,2014-03-03T00:00:00Z,Morning,14,4.085,3,2.35,0,0,0,11,2,7,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_8,2014-03-04T00:00:00Z,Morning,7,10.935,3,2.182,1,0.433,0,0,2,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_9,2014-03-07T00:00:00Z,Afternoon,3,2.385,2,10.049,1,0.333,1,0,3,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_10,2014-03-10T00:00:00Z,Morning,10,13,1,6.433,0,0,0,6,2,6,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_11,2014-03-11T00:00:00Z,Morning,3,1.016,1,4.317,1,0.15,0,12,2,8,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_12,2014-03-12T00:00:00Z,Morning,2,0,1,20,0,0,0,0,0,0,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Muse,8P92,3,Hamadryas,Female,5.41,14.2,Muse_13,2014-03-13T00:00:00Z,Morning,9,5.267,2,0.433,0,0,0,14,0,10,10.37,3.23,2.93,50.91,0.35,145.46,5/12/2014,130,Present,Absent
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_1,2014-02-21T00:00:00Z,Morning,14,5.716,5,7.5,2,0.783,16,5,1,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_2,2014-02-23T00:00:00Z,Afternoon,7,11.832,3,4.251,0,0,0,1,2,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_3,2014-02-24T00:00:00Z,Morning,14,8.334,0,0.15,0,0,0,0,6,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_4,2014-02-25T00:00:00Z,Morning,11,4.117,2,1.383,0,0,0,0,1,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_5,2014-02-26T00:00:00Z,Afternoon,14,2.067,10,11.933,2,1.266,0,1,0,1,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_6,2014-02-28T00:00:00Z,Morning,5,3.167,1,4.249,2,1.2,0,0,3,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_7,2014-03-03T00:00:00Z,Morning,6,5.583,4,7.315,0,0,0,0,1,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_8,2014-03-04T00:00:00Z,Afternoon,2,0.9,0,16.767,1,11.383,0,0,0,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_9,2014-03-07T00:00:00Z,Afternoon,7,10.567,4,4.615,0,0,0,1,0,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_10,2014-03-10T00:00:00Z,Morning,13,2.066,6,12.232,4,9.966,9,39,1,1,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_11,2014-03-11T00:00:00Z,Morning,6,10.818,1,1.017,0,0,0,0,1,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_12,2014-03-12T00:00:00Z,Morning,3,11.467,0,0.366,1,0.2,0,1,1,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Penelope,183Y,3,Hamadryas,Female,12.52,15.9,Penelope_13,2014-03-13T00:00:00Z,Afternoon,5,2.234,4,15.85,4,7.382,0,0,2,0,NA,NA,5.85,56.1,1.19,47.34,5/14/2014,60,Absent,Present
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_1,2014-02-19T00:00:00Z,Afternoon,5,4.199,3,6.752,0,0,6,1,4,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_2,2014-02-21T00:00:00Z,Afternoon,6,10.015,1,5.167,0,0,3,1,0,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_3,2014-02-24T00:00:00Z,Morning,3,1.383,2,3.184,0,0,1,1,2,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_4,2014-02-25T00:00:00Z,Afternoon,5,10.95,1,1.534,0,0,1,0,4,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_5,2014-02-26T00:00:00Z,Morning,13,4.934,11,9.734,3,4.534,11,0,5,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_6,2014-02-28T00:00:00Z,Afternoon,2,2.634,0,10.483,0,0,4,0,1,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_7,2014-03-03T00:00:00Z,Morning,1,9.285,0,6.116,0,0,0,0,1,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_8,2014-03-04T00:00:00Z,Afternoon,2,7.702,1,4.666,0,0,1,0,1,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_9,2014-03-07T00:00:00Z,Morning,3,10.867,0,3.733,0,0,2,0,3,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_10,2014-03-10T00:00:00Z,Afternoon,2,11.651,1,3.066,0,0,0,0,2,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_11,2014-03-11T00:00:00Z,Morning,3,6.334,5,11.716,0,0,3,1,2,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_12,2014-03-12T00:00:00Z,Afternoon,7,11.58,2,2.983,0,0,1,1,1,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Presley,184Y,3,Hamadryas,Male,12.61,35.5,Presley_13,2014-03-13T00:00:00Z,Morning,7,16.667,2,3.333,0,0,4,0,2,0,21.67,NA,4.1,46.9,3.48,13.47,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_1,2014-02-19T00:00:00Z,Afternoon,12,11.467,1,6.483,0,0,7,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_2,2014-02-20T00:00:00Z,Afternoon,5,0,2,20,0,0,5,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_3,2014-02-21T00:00:00Z,Morning,8,6.966,4,10.45,1,0.066,2,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_4,2014-02-24T00:00:00Z,Morning,7,2.083,1,17.434,0,0,8,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_5,2014-02-25T00:00:00Z,Morning,3,3.217,0,10.4,0,0,5,0,3,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_6,2014-02-26T00:00:00Z,Morning,12,8.584,1,5.65,0,0,4,0,3,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_7,2014-02-28T00:00:00Z,Afternoon,9,12.583,5,5.533,0,0,12,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_8,2014-03-03T00:00:00Z,Afternoon,17,12.45,4,3.834,0,0,3,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_9,2014-03-04T00:00:00Z,Morning,14,5.034,5,7.784,0,0,9,0,4,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_10,2014-03-07T00:00:00Z,Afternoon,3,10.634,4,4.216,0,0,16,0,1,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_11,2014-03-10T00:00:00Z,Morning,22,11.832,5,6.018,3,2.449,8,0,2,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_12,2014-03-11T00:00:00Z,Morning,6,0.083,2,19.917,1,6.983,6,0,0,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Prince,84Y,3,Hamadryas,Male,12.62,24.8,Prince_13,2014-03-12T00:00:00Z,Morning,20,1.533,7,14.816,0,0,5,0,2,0,34.01,NA,4.1,30.3,4.24,7.15,11/13/2013,0,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_1,2014-02-19T00:00:00Z,Afternoon,14,11.333,5,5.416,0,0,0,0,4,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_2,2014-02-23T00:00:00Z,Afternoon,10,7.582,6,5.435,1,0.1,0,8,1,1,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_3,2014-02-25T00:00:00Z,Morning,9,5.95,4,8.666,2,1.167,0,0,2,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_4,2014-02-26T00:00:00Z,Morning,8,7.75,3,7.917,0,0,0,2,1,1,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_5,2014-03-03T00:00:00Z,Morning,12,12.301,2,1.049,0,0,0,0,2,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_6,2014-03-04T00:00:00Z,Afternoon,5,8.649,1,7.834,0,0,0,0,1,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_7,2014-03-07T00:00:00Z,Morning,11,9.683,4,8.683,1,1.167,0,0,5,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_8,2014-03-08T00:00:00Z,Afternoon,15,9.717,4,4.15,0,0,0,37,1,27,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_9,2014-03-09T00:00:00Z,Afternoon,6,7.4,0,11.7,0,0,0,0,3,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_10,2014-03-10T00:00:00Z,Morning,9,12.633,1,5,0,0,0,0,0,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_11,2014-03-11T00:00:00Z,Morning,6,14.667,3,1.465,0,0,0,0,5,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_12,2014-03-12T00:00:00Z,Morning,14,3.766,2,0.9,0,0,0,0,3,0,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Titan,116Z,3,Hamadryas,Female,11.95,20.8,Titan_13,2014-03-13T00:00:00Z,Afternoon,23,11.233,3,1.617,1,0.517,0,4,1,3,40.03,3.23,50.25,62.38,2.21,28.28,5/13/2014,62,Absent,Absent
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_1,2014-02-20T00:00:00Z,Morning,11,11.05,2,5.116,0,0,1,0,4,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_2,2014-02-21T00:00:00Z,Afternoon,18,9.201,4,3.783,1,2.2,1,0,0,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_3,2014-02-23T00:00:00Z,Afternoon,8,10.266,3,7.967,0,0,4,0,2,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_4,2014-02-25T00:00:00Z,Afternoon,7,6.8,4,4.684,0,0,0,0,5,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_5,2014-02-26T00:00:00Z,Afternoon,6,9.8,3,8.65,0,0,1,0,2,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_6,2014-03-03T00:00:00Z,Afternoon,15,9.617,5,6.083,0,0,0,0,1,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_7,2014-03-04T00:00:00Z,Morning,10,6.034,2,2.6,0,0,2,0,2,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_8,2014-03-07T00:00:00Z,Morning,3,6.316,2,13.684,1,5.25,0,0,2,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_9,2014-03-09T00:00:00Z,Afternoon,1,14.383,2,4.8,1,3.633,0,0,1,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_10,2014-03-10T00:00:00Z,Morning,11,4.717,2,7.183,1,6.217,1,0,2,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_11,2014-03-11T00:00:00Z,Afternoon,7,10.384,3,3.449,0,0,11,9,1,8,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_12,2014-03-12T00:00:00Z,Morning,8,5.782,4,6.484,0,0,0,0,0,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Vesta,93Y,3,Hamadryas,Female,12.92,21.5,Vesta_13,2014-03-13T00:00:00Z,Morning,23,4,3,6.4,0,0,34,0,0,0,13.65,NA,4.1,31.8,0.74,42.97,5/16/2014,92,Absent,Present
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_1,2013-12-04T00:00:00Z,Afternoon,9,8.783,4,7.017,1,5.15,0,0,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_2,2013-12-05T00:00:00Z,Afternoon,17,9.385,0,0.817,0,0,0,4,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_3,2013-12-12T00:00:00Z,Afternoon,5,0.934,1,18.633,3,8.901,0,0,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_4,2013-12-16T00:00:00Z,Morning,11,5.716,2,4.899,1,1.05,0,2,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_5,2013-12-17T00:00:00Z,Morning,7,7.283,1,1.616,0,0,0,1,1,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_6,2013-12-19T00:00:00Z,Morning,13,2.684,0,0,0,0,0,3,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_7,2014-01-08T00:00:00Z,Afternoon,5,11.383,5,8.434,0,0,0,0,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_8,2014-01-09T00:00:00Z,Afternoon,3,0,2,20,3,4.25,0,0,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_9,2014-01-10T00:00:00Z,Morning,16,8.719,6,10.282,1,0.266,0,0,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_10,2014-01-13T00:00:00Z,Morning,5,6.034,0,0.033,0,0,0,4,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_11,2014-01-20T00:00:00Z,Morning,14,7.282,2,2.301,0,0,0,0,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_12,2014-01-22T00:00:00Z,Morning,11,1.251,2,18.065,3,12.183,0,2,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Crystal,8P61,4,Hamadryas,Female,5.69,15.4,Crystal_13,2014-01-23T00:00:00Z,Afternoon,32,12.383,4,1.033,0,0,0,2,0,0,61.43,NA,4.55,6.58,0.88,7.48,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_1,2013-12-12T00:00:00Z,Afternoon,11,11.3,2,4.283,0,0,0,3,0,3,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_2,2013-12-16T00:00:00Z,Afternoon,4,6.55,0,0,0,0,0,1,1,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_3,2013-12-17T00:00:00Z,Morning,9,10.9,1,4.865,0,0,0,0,1,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_4,2013-12-19T00:00:00Z,Morning,12,5.516,0,0,0,0,1,2,0,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_5,2014-01-08T00:00:00Z,Afternoon,5,2.983,0,17.017,0,0,0,0,1,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_6,2014-01-09T00:00:00Z,Morning,8,9.749,2,2.534,0,0,0,0,0,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_7,2014-01-10T00:00:00Z,Morning,3,5.767,1,3.25,1,2.117,0,4,2,3,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_8,2014-01-13T00:00:00Z,Morning,9,11.049,0,0.116,0,0,0,0,0,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_9,2014-01-20T00:00:00Z,Afternoon,7,6.5,3,10.933,2,5.2,1,0,0,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_10,2014-01-21T00:00:00Z,Afternoon,4,1.034,3,11.498,1,6.666,0,2,0,2,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_11,2014-01-22T00:00:00Z,Afternoon,16,6.87,3,2.449,0,0,5,1,1,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_12,2014-01-23T00:00:00Z,Afternoon,14,8.883,1,6.434,0,0,2,2,2,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Dahlia,33V,4,Hamadryas,Female,16.19,17.1,Dahlia_13,2014-01-24T00:00:00Z,Morning,12,0.917,4,8.833,0,0,5,0,0,0,NA,NA,4.25,432.73,1.88,230.05,5/29/2014,0,Absent,Absent
Donkey,28Y,4,Hamadryas,Male,12.62,33.8,Donkey_1,2013-12-11T00:00:00Z,Morning,5,1.583,1,17.6,0,0,0,0,0,0,38.01,NA,4.55,16.4,1.16,14.1,11/6/2013,0,Absent,Absent
Donkey,28Y,4,Hamadryas,Male,12.62,33.8,Donkey_2,2013-12-12T00:00:00Z,Afternoon,2,1.266,2,14.1,1,1.483,3,0,0,0,38.01,NA,4.55,16.4,1.16,14.1,11/6/2013,0,Absent,Absent
